"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"20.41",56.2
2,2022-07-05 06:01:00,"19",75.19
3,2022-07-05 11:02:00,"18.08",92.34
4,2022-07-05 16:03:00,"22.27",92.34
5,2022-07-05 21:04:00,"19.16",90.39
6,2022-07-06 02:05:00,"17.6",97.02
7,2022-07-06 07:06:00,"17.69",97.46
8,2022-07-06 12:07:00,"21.98",76.39
9,2022-07-06 17:08:00,"26.6",61.53
10,2022-07-06 22:09:00,"12.25",91.06
11,2022-07-07 03:10:00,"9.58",96.14
12,2022-07-07 08:11:00,"13.68",98.89
13,2022-07-07 13:12:00,"28.5",54.07
14,2022-07-07 18:13:00,"28.41",54.57
15,2022-07-07 23:14:00,"13.38",90.84
16,2022-07-08 04:15:00,"12.29",96.37
17,2022-07-08 09:16:00,"19.83",88.59
18,2022-07-08 14:17:00,"29.53",56.61
19,2022-07-08 19:18:00,"24.76",61.41
20,2022-07-09 00:19:00,"9.93",91.38
21,2022-07-09 05:20:00,"8.18",94.49
22,2022-07-09 10:21:00,"19.17",69.08
23,2022-07-09 15:22:00,"29.17",41.89
24,2022-07-09 20:23:00,"20.61",59.33
25,2022-07-10 01:24:00,"9.94",90.45
26,2022-07-10 06:25:00,"9.58",95.62
27,2022-07-10 11:26:00,"28.23",50.41
28,2022-07-10 16:27:00,"30.1",42.78
29,2022-07-10 21:28:00,"20.37",52.95
30,2022-07-11 02:29:00,"11.44",90.14
31,2022-07-11 07:30:00,"19.07",69.43
32,2022-07-11 12:31:00,"31.69",41.92
33,2022-07-11 17:32:00,"28.93",43.59
34,2022-07-11 22:33:00,"24.48",63.52
35,2022-07-12 03:34:00,"20",91.12
36,2022-07-12 08:35:00,"19.67",96.15
37,2022-07-12 13:36:00,"23.5",72.21
38,2022-07-12 18:37:00,"25.03",68.15
39,2022-07-12 23:38:00,"13.72",93.99
40,2022-07-13 04:39:00,"11.54",96.95
41,2022-07-13 09:40:00,"18.41",95.83
42,2022-07-13 14:41:00,"23.98",68.67
43,2022-07-13 19:42:00,"19.14",90.08
44,2022-07-14 00:43:00,"11.63",96.71
45,2022-07-14 05:44:00,"12.62",98.84
46,2022-07-14 10:45:00,"21.14",79.66
47,2022-07-14 15:46:00,"30.34",39.87
48,2022-07-14 20:47:00,"21.42",55.73
49,2022-07-15 01:48:00,"10.07",90.93
50,2022-07-15 06:49:00,"8.64",95.17
51,2022-07-15 11:50:00,"26.83",58.28
52,2022-07-15 16:51:00,"30.8",39.29
53,2022-07-15 21:52:00,"17.65",73.71
54,2022-07-16 02:53:00,"15.64",90.66
55,2022-07-16 07:54:00,"13.66",96.82
56,2022-07-16 12:55:00,"31.25",46.95
57,2022-07-16 17:56:00,"30.1",43.21
58,2022-07-16 22:57:00,"16.15",74
59,2022-07-17 03:58:00,"12.27",91.65
60,2022-07-17 08:59:00,"18.27",96.72
61,2022-07-17 14:00:00,"33.04",44.68
62,2022-07-17 19:01:00,"25.81",51.15
63,2022-07-18 00:02:00,"20.28",73.01
64,2022-07-18 05:03:00,"19.57",95.28
65,2022-07-18 10:04:00,"19.7",99.52
66,2022-07-18 15:05:00,"23.1",94.56
67,2022-07-18 20:06:00,"27.09",72.04
68,2022-07-19 01:07:00,"16.1",96.83
69,2022-07-19 06:08:00,"16.07",99.25
70,2022-07-19 11:09:00,"28.36",78.94
71,2022-07-19 16:10:00,"34.42",55.56
72,2022-07-19 21:11:00,"26.35",80.58
73,2022-07-20 02:12:00,"23.29",82.67
74,2022-07-20 07:13:00,"22.47",90.6
75,2022-07-20 12:14:00,"29.21",72.61
76,2022-07-20 17:15:00,"30.66",61.82
77,2022-07-20 22:16:00,"27.25",69.38
78,2022-07-21 03:17:00,"19.84",95.51
79,2022-07-21 08:18:00,"20.2",96.73
80,2022-07-21 13:19:00,"27.49",72.27
81,2022-07-21 18:20:00,"31.35",53.09
82,2022-07-21 23:21:00,"20.43",90.75
83,2022-07-22 04:22:00,"15.57",98.04
84,2022-07-22 09:23:00,"17.27",100
85,2022-07-22 14:24:00,"33.39",49.08
86,2022-07-22 19:25:00,"30.6",47.67
87,2022-07-23 00:26:00,"20.37",71.29
88,2022-07-23 05:27:00,"22.84",66.95
89,2022-07-23 10:28:00,"26.45",71.4
90,2022-07-23 15:29:00,"31.21",47.58
91,2022-07-23 20:30:00,"32.18",50.62
92,2022-07-24 01:31:00,"23.02",86.36
93,2022-07-24 06:32:00,"21.1",79.28
94,2022-07-24 11:33:00,"23.13",89.2
95,2022-07-24 16:34:00,"24.76, 25.18, NaN",87.82
96,2022-07-24 21:35:00,"20.4",91.35
97,2022-07-25 02:36:00,"19.6",100
98,2022-07-25 07:37:00,"14.44",99.82
99,2022-07-25 12:38:00,"21.02",68.45
100,2022-07-25 17:39:00,"22.72",58.82
101,2022-07-25 22:40:00,"14.49",77.97
102,2022-07-26 03:41:00,"13.69",88.43
103,2022-07-26 08:42:00,"11.21",97.8
104,2022-07-26 13:43:00,"22.77",65.41
105,2022-07-26 18:44:00,"27.1",52.86
106,2022-07-26 23:45:00,"14.56",92.68
107,2022-07-27 04:46:00,"12",96.88
108,2022-07-27 09:47:00,"16.87",99.98
109,2022-07-27 14:48:00,"26.85",63.63
110,2022-07-27 19:49:00,"23.84",70.1
111,2022-07-28 00:50:00,"20.32",87.88
112,2022-07-28 05:51:00,"18.41",95.64
113,2022-07-28 10:52:00,"20.56",97.25
114,2022-07-28 15:53:00,"34.37",69.55
115,2022-07-28 20:54:00,"21.11",64.79
116,2022-07-29 01:55:00,"20.82",63.96
117,2022-07-29 06:56:00,"20.61",63.81
118,2022-07-29 11:57:00,"20.98",63.85
